# Time-averaged data for fix ave_time
# TimeStep v_kinetic_energy v_potential_energy
9350 1.51629 14.5996
9360 1.51684 14.5996
9370 1.51824 14.5996
9380 1.51825 14.5996
9390 1.51903 14.5996
9400 1.51988 14.5996
9410 1.5209 14.5996
9420 1.52094 14.5996
9430 1.52096 14.5996
9440 1.52031 14.5996
9450 1.52093 14.5996
9460 1.52157 14.5996
9470 1.5208 14.5996
9480 1.52115 14.5996
9490 1.52162 14.5996
9500 1.52082 14.5996
9510 1.51944 14.5996
9520 1.51841 14.5996
9530 1.51919 14.5996
9540 1.51857 14.5996
9550 1.51754 14.5996
9560 1.51704 14.5996
9570 1.51565 14.5996
9580 1.51542 14.5996
9590 1.51628 14.5996
9600 1.5159 14.5996
9610 1.51594 14.5996
9620 1.51566 14.5996
9630 1.51661 14.5996
9640 1.51687 14.5996
9650 1.51767 14.5996
9660 1.5173 14.5996
9670 1.51657 14.5996
9680 1.51505 14.5996
9690 1.51583 14.5996
9700 1.51556 14.5996
9710 1.51454 14.5996
9720 1.51438 14.5996
9730 1.51358 14.5996
9740 1.51403 14.5996
9750 1.51488 14.5996
9760 1.51467 14.5996
9770 1.51419 14.5996
9780 1.51388 14.5996
9790 1.51368 14.5996
9800 1.5143 14.5996
9810 1.51439 14.5996
9820 1.51478 14.5996
9830 1.5143 14.5996
9840 1.51434 14.5996
9850 1.5147 14.5996
9860 1.51508 14.5996
9870 1.51516 14.5996
9880 1.5151 14.5996
9890 1.51532 14.5996
9900 1.51608 14.5996
9910 1.51635 14.5996
9920 1.51576 14.5996
9930 1.51517 14.5996
9940 1.51548 14.5996
9950 1.51567 14.5996
9960 1.51598 14.5996
9970 1.51605 14.5996
9980 1.51744 14.5996
9990 1.51715 14.5996
10000 1.51643 14.5996
10010 1.51762 14.5996
10020 1.51601 14.5996
10030 1.51518 14.5996
10040 1.51435 14.5996
10050 1.51526 14.5996
10060 1.51476 14.5996
10070 1.51411 14.5996
10080 1.51422 14.5996
10090 1.51598 14.5996
10100 1.51615 14.5996
10110 1.5165 14.5996
10120 1.5163 14.5996
10130 1.51731 14.5996
10140 1.51667 14.5996
10150 1.51614 14.5996
10160 1.51795 14.5996
10170 1.5175 14.5996
10180 1.51817 14.5996
10190 1.51882 14.5996
10200 1.51935 14.5996
10210 1.51871 14.5996
10220 1.51916 14.5996
10230 1.51858 14.5996
10240 1.51963 14.5996
10250 1.519 14.5996
10260 1.5204 14.5996
10270 1.52058 14.5996
10280 1.52103 14.5996
10290 1.51902 14.5996
10300 1.51909 14.5996
10310 1.51806 14.5996
10320 1.51744 14.5996
10330 1.51756 14.5996
10340 1.51733 14.5996
